日期,药品类型,销售额
2022-06-22,西药,1582.51
2016-06-22,西药,1740.78
2022-10-04,西药,2318.12
2016-11-29,中成药,3538.69
2015-05-21,西药,4950.67
2018-07-06,中成药,4872.26
2017-05-23,中成药,1522.61
2021-03-17,中成药,4887.38
2017-05-16,中成药,3493.62
2022-08-10,西药,2728.46
2021-12-23,西药,1282.79
2015-08-09,西药,4924.74
2019-12-02,西药,2925.11
2015-09-16,中成药,1524.98
2019-10-11,西药,2009.25
2016-11-03,中成药,4518.33
2020-01-01,西药,3264.07
2023-11-17,中成药,1589.82
2022-08-04,中成药,3363.47
2014-08-26,中成药,3110.8
2016-07-15,西药,4386.06
2015-04-03,中成药,3208.19
2018-12-31,西药,2591.46
2017-04-21,西药,1110.15
2018-11-23,西药,2485.87
2014-06-19,中成药,2896.7
2016-06-09,西药,4607.05
2023-11-07,中成药,4250.93
2018-01-11,中成药,2186.24
2022-05-18,西药,3688.24
2020-03-12,西药,2718.69
2022-03-30,中成药,2671.94
2021-10-19,中成药,2791.89
2017-05-01,中成药,4936.05
2019-11-07,中成药,1605.73
2016-01-30,西药,4708.14
2023-02-08,西药,4459.98
2020-09-11,中成药,2264.41
2023-05-30,西药,2360.89
2019-05-31,西药,1541.84
2018-09-02,中成药,2644.77
2022-10-30,西药,3206.75
2016-01-04,西药,2627.63
2022-12-01,中成药,4382.04
2014-03-31,西药,1550.08
2016-04-19,中成药,1694.1
2015-11-23,西药,2032.53
2023-07-12,西药,4823.92
2022-11-09,西药,4065.41
2023-11-30,中成药,4277.71
2016-05-24,中成药,4041.16
2015-05-22,中成药,4776.24
2021-07-09,西药,2098.66
2015-08-30,西药,4179.24
2015-07-16,中成药,4448.51
2018-02-15,西药,2411.83
2018-07-09,中成药,2733.89
2014-02-12,中成药,2243.93
2015-09-06,中成药,2590.38
2019-08-02,西药,1905.09
2023-01-10,西药,4417.6
2020-10-17,西药,3994.43
2023-04-20,西药,2267.65
2018-12-03,西药,3578.98
2023-11-16,中成药,2068.84
2014-12-21,西药,3726.01
2014-04-28,西药,3889.81
2019-08-12,中成药,2034.37
2019-12-09,中成药,3397.84
2016-03-13,中成药,1277.7
2016-03-11,中成药,1767.47
2015-09-17,中成药,4683.39
2015-02-28,中成药,1341.4
2014-03-30,中成药,3763.75
2017-11-27,中成药,1766.37
2017-03-25,中成药,3135.87
2018-03-08,中成药,3627.02
2017-01-20,西药,1192.57
2020-09-11,西药,1222.96
2016-03-06,中成药,3769.74
2017-04-03,中成药,2225.25
2020-05-08,中成药,4007.3
2017-04-22,中成药,3021.82
2015-12-17,中成药,2818.96
2016-01-27,中成药,4822.09
2018-10-18,中成药,4988.95
2023-11-29,中成药,3647.61
2020-06-30,西药,1215.32
2017-12-12,西药,1284.63
2020-09-03,西药,3571.18
2014-08-11,西药,4788.99
2019-08-15,中成药,2183.73
2014-05-20,中成药,3807.87
2021-06-01,西药,2262.53
2021-12-17,中成药,1280.27
2020-03-25,西药,1080.55
2017-04-17,中成药,3708.48
2017-10-17,西药,2098.82
2020-11-05,西药,2893.74
2018-05-25,中成药,1641.46
2019-03-17,中成药,4274.96
2015-10-11,西药,1418.27
2019-03-06,中成药,2598.08
2019-12-17,中成药,2656.56
2014-10-04,西药,3243.75
2017-01-30,西药,4638.51
2021-10-31,西药,2691.77
2019-10-03,西药,4853.92
2020-01-11,中成药,1983.39
2021-06-27,中成药,4379.46
2021-12-28,中成药,4546.38
2016-05-03,中成药,3563.31
2016-10-16,中成药,1901.27
2018-07-01,中成药,2865.24
2014-08-06,中成药,1336.43
2023-06-24,西药,3263.55
2021-06-30,西药,2636.73
2022-05-06,西药,3967.98
2023-07-03,中成药,4247.87
2017-05-24,西药,4176.84
2020-08-14,西药,1349.79
2017-01-06,西药,1168.1
2018-01-25,西药,1652.14
2015-10-29,西药,4985.34
2014-09-12,西药,3902.88
2019-01-17,中成药,3709.57
2021-01-31,西药,4266.62
2023-09-26,中成药,3881.33
2016-02-06,西药,2090.5
2022-04-09,中成药,3374.3
2015-10-19,西药,4269.19
2023-02-04,中成药,2978.39
2022-07-31,中成药,4925.69
2015-01-07,西药,3010.88
2023-11-18,西药,3858.81
2020-09-16,中成药,1024.19
2021-04-22,西药,3283.42
2020-12-27,中成药,2262.13
2020-04-16,西药,3580.87
2023-09-25,中成药,4525.94
2018-08-15,中成药,4259.76
2015-04-12,中成药,4937.61
2016-09-25,中成药,4826.46
2014-04-06,中成药,1372.41
2019-05-02,西药,4297.89
2015-04-14,中成药,1073.56
2015-02-15,西药,1018.53
2022-05-09,西药,3890.73
2018-10-21,西药,1249.58
2022-01-26,西药,1983.27
2021-12-05,西药,3651.44
2015-11-16,中成药,1718.73
2014-02-24,中成药,1915.19
2023-06-03,西药,1823.55
2016-02-13,西药,3200.91
2018-05-21,西药,4435.27
2017-07-16,中成药,3343.46
2020-09-17,西药,2230.72
2023-03-19,西药,4229.05
2015-04-29,中成药,3876.18
2016-06-28,中成药,3498.65
2020-07-25,中成药,2192.26
2023-04-23,西药,3107.27
2014-06-26,西药,1651.74
2022-03-31,西药,1396.95
2016-12-07,西药,2257.4
2023-07-11,中成药,3163.06
2018-07-10,西药,2284.65
2019-06-08,西药,2590.74
2016-08-25,西药,4219.96
2015-02-06,西药,3426.86
2020-09-27,中成药,3389.72
2023-01-12,西药,2007.99
2021-09-10,中成药,3202.28
2016-01-04,中成药,4908.7
2016-08-24,西药,3413.95
2023-04-26,中成药,2733.0
2015-01-25,中成药,3880.15
2015-08-12,中成药,4119.38
2021-05-18,西药,4453.73
2019-03-16,西药,4753.26
2018-11-25,中成药,3966.57
2016-05-31,西药,2952.96
2020-06-07,中成药,1553.49
2023-07-23,中成药,1776.52
2016-05-11,中成药,2213.1
2021-08-21,西药,2756.52
2021-06-18,西药,1955.01
2015-06-15,西药,4936.33
2015-11-18,西药,2969.11
2018-04-09,西药,1857.63
2021-12-21,中成药,3834.33
2023-04-09,西药,4480.1
2017-05-03,西药,2361.55
2016-12-05,中成药,1749.65
2015-04-11,西药,4339.72
2023-04-19,西药,2214.02
2018-02-16,中成药,3485.17
2019-01-23,中成药,4845.97
2022-10-05,西药,4427.8
2018-12-17,中成药,1872.83
2019-12-31,中成药,1248.17
2017-03-09,西药,1006.26
2022-09-19,中成药,2427.08
2019-02-23,中成药,2719.83
2018-01-22,中成药,4426.15
2023-06-01,西药,1764.42
2018-06-05,西药,1230.93
2023-03-22,西药,3252.66
2021-02-28,西药,2677.34
2022-08-11,中成药,4866.36
2022-05-05,西药,3254.95
2017-06-10,西药,3041.73
2015-06-18,中成药,1955.11
2020-09-08,西药,4534.74
2020-04-19,西药,4133.55
2016-11-01,中成药,4027.01
2020-11-17,西药,3110.35
2015-02-26,中成药,1712.14
2020-06-15,中成药,3051.5
2017-10-04,中成药,3489.65
2016-11-11,西药,4857.91
2019-06-20,西药,1205.18
2014-09-09,西药,4255.18
2017-02-09,西药,2538.05
2019-04-21,西药,4309.21
2022-06-30,西药,4791.43
2019-01-11,西药,1446.37
2020-11-03,中成药,1477.52
2014-03-26,中成药,1163.1
2021-01-21,西药,2203.87
2021-07-16,西药,2291.24
2020-11-12,中成药,1785.95
2018-09-12,西药,4962.72
2019-05-07,中成药,4376.85
2014-01-03,中成药,1624.07
2023-05-19,中成药,1907.03
2015-09-11,中成药,4457.43
2017-12-21,中成药,1511.47
2020-09-24,西药,2488.33
2019-12-21,西药,3417.44
2014-01-08,中成药,1727.3
2021-12-14,中成药,3518.73
2014-12-08,中成药,1683.55
2017-10-28,中成药,3278.16
2016-02-12,西药,2934.18
2016-07-02,中成药,1167.8
2022-04-25,中成药,1675.44
2020-06-07,西药,4930.96
2022-05-11,中成药,1506.55
2022-07-02,西药,1204.9
2018-04-30,西药,1087.65
2017-01-25,西药,1138.68
2014-09-20,西药,2874.77
2014-02-19,中成药,1101.68
2017-07-27,中成药,1187.41
2017-11-30,中成药,1144.08
2018-12-23,西药,2944.52
2018-08-28,西药,1379.67
2014-12-07,中成药,4268.29
2014-01-03,西药,1623.98
2018-09-24,中成药,4766.77
2021-01-30,中成药,1084.04
2016-04-09,西药,2788.81
2015-10-21,西药,3926.36
2019-07-18,中成药,4402.3
2020-06-17,中成药,2741.05
2018-12-29,西药,2719.94
2016-11-28,西药,3671.68
2014-09-01,西药,2123.85
2016-08-27,中成药,2993.02
2014-03-01,西药,3157.37
2018-07-03,西药,1813.89
2018-02-08,中成药,2160.18
2020-11-20,中成药,2211.1
2018-05-25,西药,3694.58
2019-09-14,西药,2554.91
2021-06-10,中成药,3384.57
2015-03-19,西药,1714.18
2015-07-17,西药,3203.43
2019-05-03,中成药,1585.75
2014-09-11,西药,4290.15
2019-08-11,西药,1326.39
2015-12-03,中成药,1146.69
2021-04-18,中成药,2758.25
2014-02-03,西药,4208.79
2023-11-23,西药,1440.07
2022-03-15,中成药,1053.12
2014-05-24,中成药,2862.39
2014-05-15,西药,2174.37
2018-06-18,中成药,2567.44
2022-01-08,西药,3346.41
2018-07-09,西药,4988.73
2014-11-01,西药,3761.58
2018-09-28,中成药,3543.76
2019-01-21,中成药,4100.98
2022-09-01,西药,3868.73
2018-10-09,中成药,3332.76
2022-06-26,西药,4368.77
2019-03-28,中成药,1836.24
2017-03-26,西药,2688.14
2016-09-05,西药,2684.99
2022-10-01,中成药,1352.57
2020-08-19,西药,2568.87
2017-08-14,西药,3576.6
2014-10-21,西药,1515.52
2015-08-02,西药,4523.48
2019-07-08,中成药,3951.8
2015-02-01,中成药,3023.55
2021-06-22,西药,4818.67
2020-04-02,中成药,2024.77
2021-05-14,西药,3018.01
2016-08-18,西药,1012.87
2023-01-07,中成药,2882.8
2017-05-12,西药,1556.79
2014-11-23,中成药,3347.36
2022-09-23,西药,1157.67
2022-11-22,西药,1522.54
2017-06-16,西药,2115.04
2016-04-22,中成药,1530.1
2018-05-16,西药,2306.97
2020-04-30,西药,3761.29
2018-11-07,西药,2370.58
2014-04-07,中成药,4601.67
2017-04-11,西药,1570.38
2023-07-10,西药,2439.3
2022-06-29,中成药,4680.16
2019-12-28,西药,2933.18
2019-03-17,西药,4934.27
2017-08-11,西药,4044.15
2023-10-17,西药,4560.88
2021-03-21,中成药,2191.44
2017-07-30,西药,3963.62
2022-09-26,中成药,3402.14
2023-09-14,西药,3474.34
2016-11-06,中成药,1108.67
2015-09-27,中成药,3400.08
2016-09-22,西药,1635.63
2016-05-30,西药,4377.43
2020-08-09,中成药,3178.22
2016-02-27,西药,1382.86
2021-12-09,中成药,4857.41
2018-08-01,中成药,2083.77
2022-10-15,中成药,4047.74
2016-01-31,中成药,1241.07
2022-11-17,中成药,1779.36
2016-03-19,西药,3647.36
2020-09-23,西药,4665.96
2014-09-03,西药,3480.53
2017-07-10,中成药,2285.98
2019-06-14,中成药,4329.45
2014-06-25,中成药,3012.55
2023-08-13,西药,4170.65
2017-04-07,西药,3328.79
2015-10-23,中成药,1988.41
2014-06-08,中成药,2635.81
2018-06-09,中成药,2663.1
2015-10-17,西药,4259.3
2019-10-19,西药,2263.09
2018-11-24,西药,2957.57
2016-04-17,中成药,4160.12
2019-04-11,中成药,3451.18
2022-05-14,西药,2505.04
2022-04-23,西药,1955.38
2016-03-29,西药,1609.66
2014-07-22,西药,4582.09
2021-11-23,西药,1269.14
2019-03-14,中成药,3129.17
2018-06-14,西药,1461.58
2019-08-22,西药,3858.88
2015-09-28,中成药,3779.93
2014-10-10,中成药,2402.35
2022-07-13,西药,4645.37
2016-10-15,西药,1604.99
2015-05-27,中成药,4697.58
2015-11-10,中成药,4602.81
2021-11-14,西药,3746.71
2020-02-26,西药,3440.43
2014-05-14,中成药,3788.06
2023-10-24,中成药,4438.99
2019-11-16,西药,1317.12
2020-04-24,西药,1249.73
2014-12-01,西药,2140.38
2017-11-11,西药,1914.71
2017-12-13,中成药,1276.03
2018-07-31,西药,3865.59
2020-05-20,中成药,2843.59
2016-09-03,中成药,3392.9
2021-06-04,中成药,4899.62
2017-10-03,中成药,1783.33
2021-12-27,西药,3381.66
2015-05-24,西药,3271.78
2015-09-24,西药,2820.88
2019-05-01,中成药,3709.75
2017-06-28,西药,1264.04
2015-12-16,中成药,3556.48
2019-07-28,西药,4387.55
2017-06-15,中成药,2197.58
2018-09-26,西药,3594.56
2020-10-31,西药,3294.25
2022-09-12,西药,3276.92
2020-05-07,中成药,2315.29
2016-04-14,中成药,1465.47
2014-08-09,西药,4946.56
2016-09-21,中成药,2747.4
2015-03-02,中成药,1268.31
2020-01-21,西药,3914.63
2019-09-11,西药,3262.98
2021-11-13,中成药,3697.17
2023-03-12,中成药,4428.12
2014-02-22,中成药,4630.27
2020-01-15,西药,1016.75
2022-06-28,西药,2610.11
2017-04-16,中成药,2638.52
2022-05-25,中成药,3158.65
2017-09-11,中成药,4095.97
2019-09-16,中成药,2259.67
2021-09-08,中成药,2685.2
2018-04-06,西药,1365.57
2019-12-04,中成药,1088.26
2022-07-12,中成药,4122.73
2018-05-22,中成药,3707.76
2020-02-23,西药,3255.57
2019-08-01,中成药,2716.25
2015-01-15,中成药,4575.57
2017-10-13,中成药,3523.69
2019-03-23,中成药,2011.43
2022-03-10,西药,1067.88
2017-11-04,中成药,4029.24
2018-11-19,中成药,3297.15
2019-10-06,中成药,1344.13
2015-10-24,西药,1876.86
2019-01-18,中成药,4716.58
2021-07-11,中成药,3317.25
2019-10-02,西药,1784.98
2021-02-10,中成药,1819.21
2015-03-24,西药,1819.94
2018-03-23,中成药,3804.56
2022-11-02,中成药,4626.61
2015-09-05,西药,3554.1
2017-03-02,中成药,2974.19
2020-03-23,中成药,1055.45
2020-04-13,西药,3917.24
2023-03-13,西药,2751.13
2017-11-30,西药,1700.89
2016-10-04,中成药,3129.68
2018-01-26,中成药,4144.82
2020-04-03,西药,4436.45
2020-04-16,中成药,2709.87
2022-04-07,中成药,3854.64
2019-02-11,中成药,1986.63
2016-11-22,中成药,1736.9
2021-01-31,中成药,2783.3
2015-01-18,中成药,1134.13
2019-05-11,西药,4913.42
2017-05-30,西药,1812.89
2021-09-10,西药,1769.97
2016-12-21,中成药,3745.31
2017-01-16,中成药,1386.14
2017-11-22,中成药,4673.71
2021-10-09,西药,1666.01
2021-03-18,西药,2877.63
2018-08-07,中成药,4287.32
2015-04-18,西药,1043.98
2015-09-30,中成药,2922.03
2014-07-04,中成药,1783.16
2020-03-15,西药,1794.58
2019-11-03,中成药,3638.76
2023-10-05,中成药,2298.03
2019-12-13,中成药,3352.0
2023-07-07,中成药,4529.98
2015-08-01,中成药,3474.45
2014-02-22,西药,1997.17
2021-11-16,西药,4122.8
2019-04-20,西药,1727.12
2023-08-15,中成药,1160.28
2021-02-12,中成药,2548.89
2016-07-26,西药,3168.95
2017-10-26,中成药,4805.72
2020-09-04,中成药,3403.78
2018-06-20,中成药,2677.09
2015-08-14,中成药,4851.97
2023-10-19,西药,2847.23
2019-09-15,中成药,1961.2
2019-01-25,中成药,3445.85
2019-04-22,中成药,1167.66
2020-08-02,中成药,1675.24
2016-11-25,西药,4529.67
2015-10-26,中成药,1728.47
2018-08-04,中成药,4631.35
2018-11-29,中成药,2815.96
2015-12-31,西药,3635.54
2019-01-01,中成药,4310.21
2021-03-12,中成药,4451.84
2018-02-24,西药,2673.34
2020-02-21,中成药,1840.43
2021-03-31,西药,1087.39
2018-09-13,中成药,4026.92
2022-08-19,西药,2772.51
2023-08-16,中成药,2533.92
2017-11-02,西药,4840.54
2014-08-15,中成药,2696.89
2020-08-04,中成药,4077.77
2016-03-04,中成药,3780.58
2019-01-13,西药,2519.01
2019-07-17,中成药,2321.14
2022-02-14,中成药,1993.15
2016-07-06,中成药,4247.08
2017-08-30,中成药,4560.86
2017-11-18,中成药,2591.35
2014-10-26,中成药,3670.23
2016-02-02,中成药,2943.49
2020-01-16,西药,3567.28
2022-07-08,西药,3828.91
2023-05-07,西药,1854.15
2016-07-27,中成药,3361.39
2017-12-02,西药,3326.49
2016-10-14,西药,2398.03
2020-08-30,中成药,2423.83
2020-07-20,西药,2507.47
2014-02-02,中成药,2123.74
2022-05-16,西药,3809.59
2016-08-28,中成药,1234.2
2023-04-17,西药,4220.37
2016-02-14,中成药,1173.65
2020-04-25,中成药,2944.69
2018-02-25,中成药,4003.76
2022-02-20,西药,2366.28
2022-08-07,西药,3250.62
2023-02-23,西药,1932.75
2022-02-18,西药,1937.3
2016-09-20,西药,2985.84
2016-11-09,中成药,1421.89
2014-07-06,西药,3732.03
2016-12-27,中成药,1132.76
2014-07-01,西药,3182.47
2017-06-06,西药,1437.06
2018-08-10,西药,3545.5
2022-04-11,中成药,3801.39
2014-11-10,中成药,2850.14
2016-09-19,西药,1322.41
2016-07-03,西药,2171.29
2019-02-06,西药,4714.52
2014-10-21,中成药,1303.45
2018-09-07,西药,3494.97
2016-09-22,中成药,4062.05
2023-04-19,中成药,4303.55
2022-08-18,西药,4111.64
2023-04-12,中成药,3947.18
2016-09-12,中成药,1096.77
2016-05-21,中成药,4077.22
2018-12-05,西药,3646.67
2017-01-27,西药,3085.78
2019-04-07,中成药,1644.88
2018-09-08,中成药,4049.21
2018-08-23,中成药,2292.11
2021-08-14,中成药,4722.69
2014-08-13,西药,1334.0
2020-09-28,中成药,1198.42
2022-01-30,中成药,1517.52
2020-05-25,中成药,3901.49
2019-08-10,西药,2861.35
2014-02-09,中成药,2433.86
2021-06-03,中成药,1769.03
2016-08-17,中成药,2566.1
2014-07-09,中成药,4257.87
2021-02-04,中成药,1534.78
2023-01-09,中成药,2815.84
2016-01-15,西药,2794.77
2020-02-27,西药,1532.73
2017-01-29,中成药,3395.91
2015-12-14,中成药,4946.52
2022-08-31,中成药,2866.73
2018-01-19,西药,4228.28
2023-03-22,中成药,1643.94
2019-12-20,中成药,3286.43
2014-08-23,中成药,1894.38
2014-01-14,西药,3056.94
2018-09-02,西药,1520.32
2022-01-14,西药,1946.88
2023-12-07,中成药,2282.65
2015-12-29,西药,4723.79
2015-02-07,西药,3945.78
2016-11-16,中成药,4660.36
2022-05-12,中成药,2972.12
2019-08-24,西药,4601.06
2019-06-26,中成药,1597.0
2019-04-15,中成药,4258.68
2018-11-28,中成药,2627.22
2015-07-26,西药,3262.93
2023-12-13,中成药,1765.96
2017-09-30,西药,3177.93
2015-04-23,西药,2532.55
2016-09-02,西药,1882.45
2018-12-14,西药,4380.48
2017-11-18,西药,4678.12
2017-12-25,中成药,2216.79
2023-10-04,中成药,1281.84
2023-09-17,西药,1508.41
2019-07-06,中成药,3692.37
2015-08-27,中成药,3733.18
2014-03-09,西药,2292.81
2022-11-18,中成药,4802.01
2015-05-08,西药,2981.97
2019-11-15,中成药,2381.92
2020-10-04,西药,3275.82
2021-03-02,西药,1029.41
2014-02-11,西药,1254.23
2015-03-04,西药,1762.75
2015-04-08,西药,1089.88
2017-05-29,中成药,3354.93
2017-02-27,西药,3468.27
2015-05-17,西药,3928.9
2016-01-24,西药,3134.41
2016-11-10,中成药,4288.41
2015-12-01,中成药,3468.58
2015-12-26,中成药,4778.46
2021-11-18,西药,2720.57
2016-09-18,西药,2931.88
2021-03-29,中成药,1386.78
2023-09-13,中成药,3592.41
2018-03-30,西药,2734.33
2023-08-01,西药,3486.03
2020-01-02,中成药,4512.13
2016-11-17,西药,3783.6
2021-07-07,西药,4660.39
2020-09-20,西药,3186.71
2018-06-16,西药,1571.37
2014-09-20,中成药,4353.31
2017-10-31,中成药,4924.71
2021-05-16,西药,3044.38
2017-12-06,西药,4785.83
2019-09-21,中成药,2307.76
2019-01-09,西药,2796.16
2016-08-02,中成药,3905.85
2017-07-04,西药,3828.35
2019-05-05,西药,2516.16
2020-08-08,中成药,2508.22
2015-12-25,西药,4352.46
2023-08-29,西药,1478.99
2018-01-27,西药,1100.77
2014-08-15,西药,4625.42
2015-01-19,西药,4507.06
2021-07-10,中成药,2897.74
2020-09-30,西药,4676.83
2019-11-19,中成药,1573.88
2019-09-06,西药,4119.28
2019-01-05,西药,3005.1
2018-09-13,西药,2769.18
2018-01-09,中成药,4808.89
2023-02-04,西药,4578.99
2020-09-07,中成药,4203.75
2022-05-01,西药,2831.06
2015-04-16,中成药,2096.22
2016-03-19,中成药,4976.56
2022-10-13,西药,2699.18
2016-04-29,中成药,4852.46
2015-07-19,中成药,2490.75
2014-01-12,中成药,2168.58
2020-08-02,西药,4415.77
2019-07-30,西药,3412.6
2023-12-23,中成药,3179.53
2018-11-11,中成药,4215.22
2016-05-12,西药,1249.17
2021-04-25,西药,1645.79
2020-05-15,中成药,2901.9
2018-05-04,西药,2638.68
2021-01-14,中成药,3302.66
2020-12-22,西药,2751.6
2019-04-12,中成药,3647.11
2021-09-17,西药,1752.93
2020-03-17,中成药,3220.54
2017-07-28,中成药,3827.91
2023-06-23,中成药,4737.64
2020-07-11,中成药,4430.12
2018-04-22,西药,2473.8
2021-12-19,中成药,4715.05
2015-07-15,中成药,4554.99
2017-01-18,西药,3393.43
2018-01-02,西药,4607.76
2018-08-05,中成药,1751.68
2022-05-08,西药,4497.59
2015-03-14,西药,1624.61
2018-05-17,西药,3022.54
2019-02-13,西药,3311.56
2021-12-10,中成药,2197.69
2015-10-22,西药,1241.41
2015-09-08,西药,1919.82
2023-11-12,中成药,4735.95
2017-03-07,西药,2237.49
2014-05-17,西药,4652.96
2020-12-13,西药,1946.44
2018-02-19,西药,2731.07
2022-07-31,西药,1389.51
2023-08-07,中成药,2001.93
2021-06-20,中成药,3816.13
2021-12-24,中成药,2446.16
2015-06-08,西药,1097.6
2019-09-06,中成药,3915.76
2019-08-20,西药,2363.83
2021-01-04,西药,4698.57
2021-12-23,中成药,3549.21
2014-05-09,西药,3784.12
2018-07-07,中成药,3593.27
2023-07-01,中成药,2269.04
2020-03-03,中成药,3938.43
2015-02-02,中成药,1072.44
2015-01-05,西药,2507.78
2017-10-27,中成药,3846.89
2017-05-28,中成药,2933.63
2017-11-02,中成药,4774.81
2016-07-27,西药,3033.44
2019-12-07,西药,3575.83
2023-02-14,中成药,2386.88
2017-07-06,西药,2181.16
2020-01-01,中成药,3295.46
2018-01-08,西药,3335.09
2018-06-07,中成药,1878.22
2017-01-02,中成药,1443.96
2019-03-20,中成药,1201.4
2020-12-21,中成药,4336.66
2019-04-17,西药,2419.59
2017-08-05,西药,4856.31
2015-06-06,西药,3503.57
2022-02-03,中成药,2625.33
2017-10-18,西药,2838.66
2020-03-13,西药,4652.17
2016-04-18,中成药,1323.68
2023-03-26,西药,4447.38
2021-09-14,中成药,2752.18
2018-07-04,中成药,1267.89
2021-10-20,西药,2169.0
2019-08-06,中成药,1523.89
2019-11-23,中成药,4313.75
2014-04-02,中成药,4698.77
2016-07-29,中成药,3755.54
2023-07-16,中成药,4370.22
2018-08-18,西药,2729.38
2016-06-06,西药,2261.63
2021-07-14,西药,2968.01
